rating,comment,time,votes
5,"21集最让人唏嘘 其实只是做到最基本的事情:不瞎乱改原作+好好还原细节 声优无违和, 以及高于平均水准的作画和配乐 动画党和原作党就都嗨了...总之都是钱堆出来的",2013/6/28 16:32,210
5,你们二次元吃这么好怎么不告诉我,2023/11/24 0:27,180
5,简直就是我做梦都想写出的作品，用极度粗砺的风格讲述一个极度精致的故事，幻想与现实错杂、交融，变形、撕裂，不断地复原，又不断地解构，意义和象征都自然而然产生。不知道我在说什么，说什么都是错的。更可怕的是日本人能够把这样一个故事从漫画变成动画再变成电影，而我们所能做的不过是把这个作品禁了。,2020/3/2 18:55,143
5,尽管有那么多不如意以及各种动画之外的“干扰因素”，数不清的高光时刻仍然令我泪流满面。已经有多少年日漫大作不再歌颂“勇气”、“自由”了？,2013/9/29 1:34,91
5,大剑和剑风都烂尾后就指着它了！动画比原作好很多，目测故事走向是反派大boss阴毛论型的。话说原作我老是犯面盲（大剑也是这样）。。不过也不要紧反正搞不清的角色都挂了呵呵。爆浆吧，少年！,2013/5/5 13:34,73
4,好吧艾伦真的很烦 但不喜欢男主的番不在少数就因此直接打1星你们良心不会痛吗？虽然真的很拖沓 但是光是这个剧情创作已经够新奇刺激了吧至于给那么低分吗？明明很多人物角色都塑造的那么立体！高分还有一个原因在于悬念留得好 不知道揭开真相后会不会还依然如此悬念重重。,2018/4/25 16:31,51
4,啊 好希望主角是三笠,2022/10/18 23:36,39
4,"看了漫画在来说吧。后继无力。。本漫画的好处是不用记名字。。主角的名字不难记。难记的全死了
出完了再回过来补坪，巨人的动画制作水平在当下已经是极高的了，剧情饱满，人物鲜明，实属佳作，但是只能给四星了，扣一星给jsc老贼上香。",2013/4/15 14:59,50
5,以为是普通的怪兽战斗，没想到是把战争这个题材挖掘得足够深的反思片，视角从平民，富商，底层士兵，军官，直到将领层，冲突从一线部队与守卫部队，贵族与军队，执行和管理，涉及面从身为士兵的责任感，战略价值，军内贪腐，军事法庭对峙再到查内奸都有着笔，这个立体程度确实比之前看的战争题材电影讲的丰富，虽然不多也没那么深，但是足够浅白。在战争状态这么一个强大又压抑的背景下，看上去就只能在死人和死更多人里选，没有简单的选择，选择后也必须要承担后果，这是在电视上看到难得的表现，毕竟绝大多数电影拍完输赢就结束了。动作场面很棒，是看过的里面的第一梯队，2D3D 结合的很好。问题也有，回忆偏多，装逼告白也偏多，为了铺情绪加了没太多意义的内心戏，OP 前的前情提要有点长，浪费时长。但依然是一部极为优秀的作品,2024/2/22 21:12,45
4,制作水准和剧情都很优秀，对人性的刻画也在不强行给爽感的基础上做到了真实。但我很讨厌作者对三笠这个角色的刻画，已经没有自主意识到了不合理的地步，在她身上凝聚了母亲、姐姐和女友这三种全部已男性为主体的依附人格，在三位一体“奉献精神”的轰炸下，三笠这个角色完全成为了男人的附庸，无论她的战力再怎么高、性格多么冷静，即“去女性化”，她都永远处在阴影里，无法自己发声和发光。三笠，为自己塔塔开啊！😭,2021/5/12 19:30,43
5,这大概是我最喜欢的日漫之二了，毫无保留的挖掘人性，大多数时候都看的压抑又愤慨。第二季终于开始更了~回顾一下一,2017/4/5 9:57,53
5,迟到了9年的补番。可恶啊，好喜欢。面对不可战胜的敌人时的向死而生，不留掩饰的人性高贵与卑劣...,2022/6/1 11:18,49
5,【A+】其实在几年前我对《巨人》还是有很大的个人偏见在里面，但几年过去，在当下各种动画环境现象的衬托下，《巨人》反而成了无懈可击的“闭嘴番”。无论是原作剧情，还是动画组的超高制作水准，出色的配乐，超乎想象的动作场面，以及制作组对漫画原作的还原和优秀的原创镜头，你都必须承认《巨人》是近几年来你可以看到的质量最高的TV动画剧集。更何况，它直接影响了当今国内的二次元环境。现在就看谏山创能否在动画漫画同步完结之时画出一个震撼的结局了，如果能的话，那我们将见证又一部当代动画经典的诞生。,2019/7/5 22:57,46
4,蜘蛛侠铅笔刀解剖裸奔狂，故事、场面和设定都属上佳，热血爆棚。就是动不动停下故事来”觉悟觉悟再觉悟“有点让人抓狂。,2013/12/9 11:55,29
5,作为漫画版的粉，看好第一话动画实在无法说过多的了……以第一话来说BGM和画面还有故事发展都不错，不过通常动画要看前3话，希望别崩吧,2013/4/7 21:15,51
4,（8/10）我果然还是不喜欢太血腥的画面，也不太喜欢暴走青年，所以小天使实在控不起来……被兵长盖过光芒在情理之中。三爷始终最萌最霸气，薯妹……那个白薯就足以让她刷一季存在感了。这片我给7-8分，肯定它的优点，但也不像很多人那样厨。我老哥作为原作党，对动画的部分改编很不满。,2013/9/29 14:22,17
4,音乐和画面确实很厉害，世界观架构也能算不错，但剧情展开绝对有问题…越到后面埋的伏笔越多，照理说这样扩建设定是件好事，但丫光系包袱却从来不抖，结果搞得谜团越来越多，观众只能大胆假设却不能小心取证，接下去的展开就完全是作者自己为所欲为了…像这样不严谨的展开，之后必然会造成设定上的漏洞,2013/9/29 22:04,21
4,居然原作还受过《地狱老师》的影响啊。虽然系列构成是小林靖子，但一些关键集的脚本却由高木登负责。高潮曲的感觉killlakill高度相似。而这种阶段连续剧模式跟当年看死神原创剧情之前的七八十集的感觉很像。另过于频繁的静止帧看起来不像是风格化而是缺钱。,2014/7/13 0:04,18
4,以漫画改编来说做得还不错啦，原作者的“请帮我在动画里黑一下艾伦！”的委托也圆满达成（后爹养的啊！这主角完全是后爹养的啊！！！）……坐等第二季看团长（帅气地）断臂T_T。,2013/10/23 14:36,18
4,一口气看完了！虽然男主角一直咆哮一些偏执狭隘的话，很烦躁，但还是被剧情的神展开征服了……,2013/10/2 19:51,44
5,分镜、音乐、声优都非常赞！剧情更是达到了哲学的高度。从故事的推进来说，节奏也很快，每一集都不浪费，带劲儿！喜欢冷静又显得见过世面的那几个角色，也喜欢主角艾伦。人类的命运就是这样啊……度量事物的真实面貌，不断进行“场外调查”，再在一次次徒劳无功中无尽地接近真理。绝望中寻找希望，燃！,2016/3/15 4:36,17
4,从故事情节来说，冲突和悬念的设置的确上乘，每集末尾留的“钩子”恰到好处；人物动机充分、行为有逻辑，人物弧光也有；倒叙只在该出现的时候出现，尽量不打断现在时的节奏。优点真的挺多，然而我始终觉得差点意思，直到跟我心目中的某五星神作动画相比，我才明白，差的这点意思在反派上。看到快三十集，巨人的种类越来越多，背后的阴谋越来越大，但始终没有塑造出一个“有力”的反派。这个有力不是指实力，而是人物塑造上的有力，这方面主角和身边人塑造得不错，但这部剧显示并不打算做成无脑杀杀杀的打怪片，缺少了有力的反派与主角的对比，光是对比主角和身边类似战线的人并不足以形成这样巨大的剧情张力。,2019/7/25 18:20,10
5,泽野大神太加势了 希望漫画不烂尾 动画组良心,2013/9/22 20:06,21
4,一开始因为画风是真没看进去，看到后来觉得还挺好看的，表白艾伦小天使,2017/4/7 22:26,7
4,人肉味嘎嘣脆，拖剧情西捏！被高分吓尿，无非是个敢放血的擦青年漫边球的少年漫，又少了青年漫的内涵多了少年漫的浮躁中二气，火爆三次元这真的比剧情猎奇多了。全剧最可爱的当然是让了，略病娇倾向的三姐也不错，男主废柴圣母最后一集总爆发，那个嚎丧伪娘西捏好不？坐等巨人の谜，只是强迫症罢了。,2013/11/1 16:22,7
4,画风画面剧情和节奏我很喜欢，但是26集看下来都没说明巨人因何而来，如何而解，期待第二季。PS：总有一天我也要出墙去外面的，哼！8.3,2014/7/5 7:12,10
4,无论从哪个方面看 《进击的巨人》都是日本近十年来可称神作的里程碑作品 人类立起的墙 巨人的威胁 关于自由到底是什么的自省 上到纳粹时代 下至川普竖墙 与对岸的我们同样有许多勾连 太多的现实隐喻与哲学思考 其根本依然是日本社会的定位焦虑与末世情结 从岛国民众的自危延伸到人类存在的自问 主题远远不止帅气的斩杀巨人那么简单 不过本作离酣畅淋漓 令人欲罢不能还是差了一步 就创作而言 太多的编剧痕迹与日本动画惯用叙事套路都令人不禁小小惋惜 第一季各方面都很棒 第二季开始 也陷入到动辄闪回 节奏沉闷的行进方式中 真正的干货只在第三季最后几集放出 明明有深刻的哲学思考 大量篇幅还是妥协于商业考量 尽管如此 荒木哲郎大胆的动作设计还是令人耳目一新 不愧当下盛名 人类那悲伤又充满希望 自我矛盾而不断重演的历史就是最好的灵感库 期待第四季,2019/7/14 18:28,10
4,动画效果远超预期，原作追了两年多常常脑补怕崩未曾想到制作水准会这般好，音乐贴合度很高很能烘托魄力。当然瑕疵也有但不掩其瑜，多数问题都是原作的锅，中后段的拖戏，挖坑太大填圆遥遥无期，后续如何讲好这个世界不失控不烂尾很考验作者功力，望谏山不骄不躁再接再厉。,2013/10/5 0:35,10
5,我怎么现在才开始看呢…,2024/10/18 23:06,14
5,世界缩小，绝望膨胀。[进击的巨人]栩栩如生地描绘了人类如蝼蚁般的脆弱，它把我们彻底驱赶出昏昏然的生活。鏖战无尽，愤恨堆积，勇气离散而去。战士的咆哮和平民的哀嚎划破血色长空，巨人用压倒性的力量蚕食人间的每一寸真实。人类对自己的恐惧一无所知，日复一日。#艾伦巨人化是奥特曼变身的高级讲法#,2013/8/22 20:53,10
5,红莲の弓矢好热血！快点出完整版好嘛！,2013/5/21 17:51,14
5,终于在跨年夜追完了《进击的巨人》第一季，它在世界观上的原创性已经值五星了，这种设定充满了末日感，且对某些Z体构成了鲜明的指涉。艾伦能从人类变身巨人的设定是点睛之笔。除了那些充满想象力与新意的动作场面，关于善与恶、人与魔之间的形而上讨论，真正提升了故事的立意，将其提升到了哲学的层次，让人物的每一处游移与抉择都拥有震撼人心的力量。,2023/1/1 1:42,9
5,为了自由和真相而翻墙者，虽九死一生，无悔也——别误会，我指的是主角艾伦。,2019/7/29 9:00,13
4,青出于蓝而胜于蓝 剧情上基本忠于漫画 画面上远胜 不愧是能够引起天朝军事家喷粪的大作,2013/7/1 15:27,5
5,等第二季。,2017/3/31 9:02,18
4,每次男主突然无能狂怒总在心里翻个白眼。,2020/3/8 10:59,12
4,那一天，人类终于回想起了，曾经一度被他们所支配的恐怖，还有被囚禁于鸟笼中的那份屈辱 —— 致两千年后的你。,2013/12/22 13:42,9
5,母亲捂住嘴巴轻声喊出的“不要走”，震撼不已，直接撕开英雄叙事避而不谈的软弱，赤裸裸面对人类面对绝对力量的恐惧与无助，曾以为无坚不摧的信念和意志在绝对力量前不值一提。“我救不了你母亲，是因为没有勇气；你救不了你母亲，是因为没有能力”。但人们还想要意义，想要死得有价值，不甘心在漫长的追踪路上毫无意义地死去，而解答遥遥无期，只是作为毫无意义的堆叠在这个世界上一闪而过，抵达谜底需要不知道何时才是尽头的堆叠，但谁想成为这样的堆叠呢，所以一遍又一遍地问，到14集终于有了一个回应。信念和意志被反复碾压，反复摧毁，稍有光亮又沉入巨大的深渊，原来信念是这样的东西，它不提供力量，也不提供勇气，它是什么。它是人类拥有的东西。,2021/2/27 4:40,31
4,8/10。首集搞笑的厨艺大赛与整体惨烈风格不一致，什么忠诚、牺牲精神在腐败的大后方、人性的恐惧面前都微不足道；收官的纠缠大战以兵团给女BOSS设套围攻开始，有大量主视角跟踪拍摄和略微晃动的镜头，巨人相搏打飞的残肢头颅犹如燃烧弹掷向塌陷的街市，汇成超级热血宏观场面。留了伏笔但续集几年未出。 @2016-03-11 17:34:40,2016/3/11 17:34,7
5,找回一些看大剑时的热血、激情澎湃 百变无用是男猪！,2014/1/16 15:35,1
5,热血不失细腻，剧情从第57次壁外调查开始便令人欲罢不能。,2022/8/2 14:25,1
5,艾伦小天使,2016/6/14 8:26,12
4,"不懂制作和预算什么牛逼的东西....就是看到后面没有紧迫感了..燃点也越来越少,三爷沦为怨妇",2013/9/29 23:39,2
4,什么都无法舍弃的人，什么都无法改变。,2013/10/22 23:13,2
4,8 この世界は残酷だ,2013/10/19 10:42,4
4,虽然不喜欢男主角但是三爷真是美美美！兵长超帅兵长身高两米八！第一季坑一大堆，预感故事最后会烂尾，毕竟铺的太大伏笔太多。就冲着利维班，故乡三人组洗不白。,2017/3/10 21:44,6
5,少见的质量和娱乐性兼具的作品。,2013/9/29 12:33,6
4,从头到尾都很燃很血腥和立场分明，各种战术技巧也很有意思，看得分外紧张。壁外调查是最精彩部分，后继却略乏力。日本人变态的危机意识和歇斯底里战斗热情淋漓精致，不过还是缺少钢炼那种荡气回肠的宿命感。还有诸多坑没填，希望巨人的起源能深刻些。兵长形象是有意塑造来满足女粉丝的吧,2014/6/22 12:07,2
5,当年非常红的动漫，不只是那一年，应该说是最近几年最爆款的动漫了,2017/5/7 22:25,17
4,世界观以及巨人这样的角色设定很带感，也涉及哲学问题的讨论。就是这吱哇乱叫的配音真让人受不了，让人疑惑这是进击的巨人还是分娩的巨人。,2023/5/28 15:50,3
5,#重刷#,2019/7/7 23:19,5
4,从2013年就已经久仰大名，没想到当时说打算看看却拖到了2016年才看。—— 1.冲着《进击的巨人》番剧的上佳评价尤其是第三季的超高评分，决定完整观看整个系列，于是便先来重看第一部。2.越看越入戏越发觉得精彩越期待后续的剧情发展；3.蛮多人物名字和形象还没对上号，就 | 死 | 了！角色挂掉的不确定性联想起《权力的游戏》！（看到豆友评论“…搞不清的角色都挂了…” “…本漫画的好处是不用记名字。。主角的名字不难记。难记的全死了…” 被逗笑了。）4.拖到12月才终于来看，看完后发现第四季刚好12月开播，惊喜的巧合！-2020.12.04,2016/5/30 18:47,7
4,期待第二季,2013/9/30 14:44,0
5,太优秀了！太好看了！太末世了！太悲壮了！作为不爱看动漫的人都被深深吸引了！！！,2013/7/9 17:18,8
4,制作精良（听说是赔钱买卖），但是莫名想快进……OP特别热血,2017/5/31 15:14,2
4,爽片，还是那种爽完仔细一回味都什么鬼那种。设定上不合理的地方太多，基本就是为了黑暗的剧情而做的。有些很微妙的设定和思想，不过整体还是很好看的，燃的部分也真的是够爽。,2014/3/2 17:41,0
4,谈不上多喜欢，可能是看惯海贼王了。,2013/12/21 1:04,0
4,这个整体设定还是不错的,2014/1/2 22:25,1
5,一口气看完，真是燃哭燃哭又燃又哭,2014/1/14 13:45,4
4,我真傻，真的，我不仅知道谏山创不做人，我还要从头再补一遍。,2020/12/15 17:04,5
5,"为了重新追起第三季的剧情，用时一整天和基本不看动画的家属一口气把第一季25集全部补完了，只有一个字能形容补完的心情：爽到炸~！
当初追周更连载时，还会觉得有些许集比较拖沓，但如果当做整体来看，会发现整部节奏控制得非常到位，首尾呼应，连贯顺畅到根本停不下来，早期的伏笔到后面对应来看也都表现完整，不由让我想要再次吹爆荒木哲郎！
即使第一季在当时播出时，有了远扬到三次元圈的现象级影响力，我还是觉得这是一部远远被低估了水准的神级动画。
不论是作画分镜，还是配乐剧情，人物细节刻画，都几乎挑不出任何毛病的TV动画顶点，EP01、05、13、20、24这几集更是神回，值得一看再看，燃到灵魂升天那种程度，向那些为了华丽流畅战斗分镜献出心脏的画师们致敬！",2019/6/1 23:46,12
5,dbq漫画追完我是巨人无脑吹先回来换个5星……//请问这剧到底是如何火的？节奏慢成狗，嘴战打了整整一集啊！好了热血无脑男主内心不挣扎了，换成各种配角每集纠结，而且纠结内容都一样啊喂，IG你省钱也是厉害啊！好了，内心挣扎是不是学eva的（请给插入栓一个交代先），但人家是走装逼宗教风的啊，你都那么不深沉了能不能热血一点啊！,2015/3/9 20:53,2
4,补神漫，设定惊艳但是有时候节奏是真的太差，大战关键时候，总是要来太多心理活动或者闪回的记忆。,2020/8/23 16:12,3
5,当年看了一集被恶心到了就弃了（回想起来这才是溢出庸常文化产品的刺点吧：以主人公妈妈被眼睁睁的嘎嘣嘎嘣吃掉/强暴作为整个长河故事的第一幕），没想到这次重看，第二集第三集随着艾伦长大故事渐入佳境欲罢不能，一个宏大/深刻/复杂的世界观从容不迫地渐次显露，2010时代的全部症候造就了我们时代的经典，从eva到巨人，从世界系到决断主义，一切历史-社会-政治尽在不言中,2021/9/1 3:58,6
4,"埋了不少伏笔，等明年的二季。
配乐十分出彩。战斗流畅。配音选角很棒。卡米亚的兵长一米六果然很迷人。
战斗场面多导致血肉模糊，属于R15。
至于诸多细节智商下线的问题，就不要纠结了哈哈，反正无论看什么片都能捉出一大堆虫。制作有诚意，基本对得起观众就可了。",2015/11/23 23:41,5
5,向往巨壁外世界的想法是禁止的,2021/12/24 9:30,3
5,虽然前面一直是看得得过且过，但后半程真的不错。不愧是连梁文道也推荐的作品,2013/10/13 21:30,4
4,值得推荐！动作场面设定都十分出彩~燃点很多！音乐气势霸气有力，情感路线也到位。总之，这26集中没让你瞌睡感觉无聊的！2013年最值得一看动漫之一！PS：树大招风啊，豆瓣再次证明了什么是伪文艺青年~,2014/5/7 4:04,3
5,1.权力与责任的失衡、人类对自身生命的自私属性，难以改变；2.生命的价值与责任的重量的相互联系，梦想的大小与实力的强弱挂钩，然前者对后者的影响并无多大关系；3.以上两条不适用于众重要角色，主要角色是刻意塑造出来的反常规、反人性、反逻辑的偶像；4.三笠，你让我想起千代子。,2014/11/30 2:28,5
4,世界观设定和人性的刻画叹为观止。一口气刷完也觉得节奏实在太慢了，请不要在关键时刻大段内心独白！,2019/8/31 23:18,3
4,画面和音乐都绝对一流，但漫长的25集看下来的确还看不出故事想要表达的是什么...最后计划巨人赤裸着撕咬的画面是蛮刺激的，不过真的需要这么血腥的场景来表现么...,2013/9/30 0:52,4
5,这世界观牛逼极了，七年前我在干嘛？哦，因为看了真人版，失掉了对这个系列的兴趣，结果回过头两天一季，太燃魂，太惨烈了吧，迫不及待看完前三季+番外。,2020/12/11 2:56,4
5,推翻一切阻碍自由的墙 人与兽的战争终究是人与人之间的战争 地狱不在彼岸而只在人间 恶魔不在梦中而就是你身边的人,2017/10/16 9:24,8
5,继无头之后第一次这样燃！人物性格、特质刻画很到位，可以忽略渣画风。,2013/9/30 2:11,2
4,剧情太拖,2013/10/1 20:21,0
5,2021年了我终于看完了第一季（。）看得好无奈啊，真的就是谁又为了谁的大义在屠杀生命呢。and就怎么讲，谁看了能不喊一句“我为兵长生猴子”呢？,2021/2/23 19:52,2
5,这个世界观我给五星,2015/5/12 0:27,6
5,听说每个看了这神番的人，晚上都会做杀戮梦。我证明，是真的。。,2023/4/22 10:59,12
5,兵长最高~嗷，为啥。。有种艾尔敏越来越可怕的感觉。。故事悬念好多，期待更新=v=,2013/9/30 17:57,2
4,大开眼界，不过很血腥！,2013/9/29 12:38,0
5,第二季快到碗里来！,2013/10/19 22:01,4
4,燃起了啊喂~~后面觉得发展进度太尼玛慢和矫情了，兵长傲娇不改，感情都没有进展，看得很容易分心。,2013/5/16 20:18,2
5,在设定上来说确实算是神作了，谁能不喜欢团长和兵长，虽然最后作者发疯了。,2022/6/18 23:04,9
4,先开始还以为会模糊掉主角，变成代代相传，生生不息的神作呢。那种使命感和悲壮感是无与伦比的。最后有变成阴谋论的可能性，那就SB了。比《杀戮都市》的震撼还是要差一些。有个世界观很重要，“如果人类突然有一个强大的天敌，那就不会内斗了。”,2014/6/3 11:01,0
4,其实到后面已经不想再追了,2013/10/8 12:59,0
4,娘娘X噁心帥,2013/10/5 3:15,0
5,中学看了半季，忘的差不多。看到最终季出来又从头开始看。  很合胃口。     非常有意思的是大概当时实在太火，现在还能看到非常多版本的字幕，不同版本翻译的《红莲弓矢》有很大差别，不过质量都还不错。,2021/2/25 23:07,0
5,除了炒的很恶心（和雅人叔的某剧，真他妈难以理解），质量是有的。,2013/9/29 12:21,1
5,想想还是给了五星。原著/泽野/Revo/出色的分镜和打斗。我心里总是会把claymore和巨人作对比...八木是真的玩脱了。,2013/7/13 23:46,2
4,就连自己都很诧异真的会喜欢上艾伦这种往常会被贴上“废燃热血中二嘴炮”的男主，他并非无坚不摧，软弱，不成熟，但每一次成长又都是自己跌着爬起来向前，这样的艾伦在我眼里非常非常强大，无论是他的信念还有勇气，都耀眼又令人心疼。前期诚意抵不过后期拖到民工漫水准，原作处理不好冲突就是真卖肉。,2013/9/29 12:27,3
4,从最开始完全不适应画风，到每周日的日常。作为一个2.9次元，这部已经足够好了。期待第二季,2013/9/29 23:14,0
5,近期难得一见的绝壁好动画！一晚上一口气看完25集爽死！不愧是我非二次元的同学、闺蜜、堂弟、学妹都墙裂推荐的好片！良心制作有看蜘蛛侠荡来荡去城市间穿梭的爽利虽然后期变成火影的树间定格、设定碉堡巨人丧尸战斗力破表、进展迅速每集都有神展开、打斗燃翻、世界观沉重悲剧，希望第二季精彩填坑。,2013/10/14 10:02,0
4,这就是一个大坑啊！！！,2013/11/19 20:32,0
4,观感体验很爽，第一季十分简单粗暴，上来就吃妈，人和巨人界限最分明的一季。,2019/7/8 13:23,1
4,动作无比流畅酷炫，尤其是蜘蛛侠一样第一人称穿梭在楼群间...背景、角色、道具设定也蛮细致有趣。不过剧情推进就没啥劲了，人性挖掘也就so so，第一季也不给个段落小结，但愿以后都给圆上,2014/12/3 23:36,3
5,今天没扎你 请改口做人,2013/7/31 18:07,2
4,kaji简直不能更赞！泽野弘之还是这么屌！以上（。,2013/10/7 18:55,1
5,原来流行语是出自这里……,2019/12/29 16:54,1
4,说实话 尼玛我不知道这个真的真的真的真的特么的值五星么喂！！,2013/9/8 13:34,0
4,世界观很好，挺吸引，会看下去。,2013/12/13 22:02,0
4,第一话真的很棒,2014/2/21 13:30,1
4,我看过了漫画，到92话，不得不说这部作品绝对是漫画界上乘之作，虽然有一些缺点，但是瑕不掩瑜。动画第一季制作精良，但是有一个硬伤——剧情节奏稀烂，中间部分拖沓务必，漫画一话内容非要拆成动画两集。除此之外，它各方面很优秀，那些因为它被夸大而去辱骂它的观众老爷们，请给出你的理由。,2017/4/25 14:32,4
4,考古。男主也太不讨喜了，但满嘴屎尿屁的死鱼眼兵长有被帅到！前一半展开有点拖沓，季末女巨人登场之后水平直线飙升。,2020/5/24 19:13,2
5,持续燃，期待第二话,2013/11/15 15:57,0
5,动画,2013/8/2 1:03,0
4,亚伦也太不讨喜了,2020/8/12 22:49,2
4,"很经典的开局，三人团，与生俱来的冒险心+好奇心，以至亲离世为契机
不太喜欢这种...冲动无脑的主角，武力脑力决心均平平无奇，第一季下可谓毫无成长，空喊着要让巨人一个不留，在亲眼看到阿尼变成女巨人依然心软
但是剧情大体上还是不错的，阿尔曼、兵长、团长...都是很有人格魅力的人，勇气智慧理性，看到了人身上闪烁的光点，为了人类的胜利不惜抛弃人性的决然
（三笠战斗版也很帅，但是就像艾伦自己说的想把他当儿子看，一遇到艾伦的事就很失去理性，一种单方面不对等无缘由的包容",2024/7/7 16:27,1
4,动画版监督还是差火候，最后改看原作了。期待最新卷，下个月就出了的样子,2014/3/28 16:56,0
5,虽然剧情拖得要死，每集都好像讲了什么但又什么都没讲……,2013/9/29 20:11,0
4,看到第二十一集，不想看了。。,2014/4/7 16:35,0
5,三爷嫁我,2013/9/27 12:58,0
5,太棒了,2013/6/27 7:11,0
4,其实窝比较喜欢毫无可能的绝望下反击的故事，比如很多美系科幻（Matrix？Hunger Game？）巨人先开始给我也是这种感觉。但现在阴谋越来越多然后又忍不住看了看各种分析剧透啥的好像不是由绝望构成而是阴谋的话那就没趣了嘛……三爷酷炫狂拽！,2014/2/25 8:56,1
5,兵长和三笠都是我的菜啊~,2013/10/26 15:49,0
5,分镜头好棒！,2013/9/29 20:14,0
5,动作场面，配乐，营造的紧张感等等极佳，留的伏笔和悬念也很棒，希望最后能 解释好。人物塑造很特别，但说不上好，但没关系，这个动画基本是靠剧情撑起来的。军国主义倾向什么的，有，但忽略就是了，没什么特别严重的。,2013/10/11 10:59,1
4,热血煽情的岛国动漫，我能说里面的人设让我联想起暴漫吗？各种表情进击君，恶趣味与肥皂剧同在。————总算看完了，自从艾伦没那么中二就上档次了。,2013/9/29 21:12,0
5,满脑子都是开场op的节奏。不论是题材还是未必阳光的世界观都很吸引人啊！！！,2013/12/3 3:35,0
5,剧情绝对是2013年最值得看的！！兵长实在是太帅了。。。。,2013/9/29 13:09,1
4,和原作比，画面上进步明显。谦山创在把握末世众生相方面是很不错的，留一星等待后续在世界观设定方面有没有出彩的地方——目前没看到。,2013/6/30 10:00,2
5,第二季要等两年 慢过火影的节奏   -_-||| 改看漫画么,2013/10/2 17:41,1
5,爽，上，了，天,2013/10/4 22:06,1
4,还不更。。。,2014/5/24 21:57,0
5,整部动画燃得不行！,2013/10/17 13:00,1
4,"今年最被关注的作品之一 不过既然登上了主流舞台 就注定不会特别血腥特别黑暗特别残酷...预感是个积极向上的作品,,,B站实在太烦了 一半弹幕是恶意剧透 一半弹幕是骂剧透死全家的 反正我是早就知道漫画剧情的 动画对我来说也就是看个视觉效果。左边以前写的今天看完了，一直拖剧情比半泽直树垃圾太多了",2013/9/30 22:50,0
4,普通人类<研究失败品普通巨人<兵团精英<巨人精英<人类高层技术研发组织<真真的强大异类,2013/11/14 18:34,0
5,"一口气看了十集我只看到作为人类的韧性 还有热血 
想问从哪个角度看出来有军国主义的？

这是人类的反抗啊 是对不可能事情的无穷探索和牺牲啊",2016/9/26 10:13,3
5,只想說WIT你們辛苦了...,2013/9/29 23:02,4
5,最喜欢这种总是猜不到结局的片。,2013/9/13 17:47,1
5,三主角是德日意？,2013/10/6 17:11,3
5,燃！,2023/11/30 23:31,0
4,什么也无法舍弃的人，就什么也改变不了。,2020/1/22 23:45,4
5,有些动作场面表现的太……怎么说……啧，甩的跟面条似的，【请原谅我拙劣的比喻】微妙的赶脚有些夸张过头的崩。还是“酷炫闪光溜溜球一般的战斗方式”这个比喻赞XD。对于漫画的改编真的很赞了QuQ。,2013/10/8 20:56,0
5,在室友的鼓励下开始补番，真的进入佳境啊！,2021/5/8 2:13,0
5,看看人家的想象力，每一部漫画都是一个全新的世界。,2014/8/3 21:14,1
5,神作！！！,2013/9/22 13:02,0
